Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DameHeight,YearComissioned,Retrofit,lon,lat,projectID,YearDecommissioning
Bio 11673,Bioenergy,OCGT,CHP,DE,0.07,,,,,23.12.2011,,9.14978957,48.80921365,{'JRC': ['00000']},
Bio 11674,Bioenergy,OCGT,CHP,DE,0.265,,,,,23.12.2011,,9.040096856,53.02063259,{'JRC': ['00000']},
Bio 11675,Bioenergy,OCGT,CHP,DE,0.415,,,,,23.12.2011,,10.06593021,54.07590304,{'JRC': ['00000']},
Bio 11676,Bioenergy,OCGT,CHP,DE,0.192,,,,,23.12.2011,,10.06593021,54.07590304,{'JRC': ['00000']},
Bio 11677,Bioenergy,OCGT,CHP,DE,0.6,,,,,23.12.2011,,10.33531667,50.54365731,{'JRC': ['00000']},
Bio 11678,Bioenergy,OCGT,CHP,DE,0.4,,,,,23.12.2011,,9.700019229,48.20750209,{'JRC': ['00000']},
Bio 11679,Bioenergy,OCGT,CHP,DE,0.8,,,,,23.12.2011,,9.693081816,48.18708476,{'JRC': ['00000']},
Bio 11680,Bioenergy,OCGT,CHP,DE,0.946,,,,,23.12.2011,,9.878117054,48.31899763,{'JRC': ['00000']},
Bio 11681,Bioenergy,OCGT,CHP,DE,0.27,,,,,23.12.2011,,9.946235147,49.39937794,{'JRC': ['00000']},
Bio 11682,Bioenergy,OCGT,CHP,DE,0.4,,,,,23.12.2011,,14.20544594,51.2548313,{'JRC': ['00000']},
Bio 11683,Bioenergy,OCGT,CHP,DE,0.4,,,,,23.12.2011,,13.77001963,53.78019512,{'JRC': ['00000']},
Bio 11684,Bioenergy,OCGT,CHP,DE,0.0165,,,,,23.12.2011,,6.69604621,51.81894244,{'JRC': ['00000']},
Bio 11685,Bioenergy,OCGT,CHP,DE,0.0055,,,,,23.12.2011,,6.69604621,51.81894244,{'JRC': ['00000']},
Bio 11686,Bioenergy,OCGT,CHP,DE,0.0152,,,,,23.12.2011,,6.69604621,51.81894244,{'JRC': ['00000']},
Bio 11687,Bioenergy,OCGT,CHP,DE,0.1,,,,,23.12.2011,,11.10280373,48.52127104,{'JRC': ['00000']},
Bio 11688,Bioenergy,OCGT,CHP,DE,0.25,,,,,23.12.2011,,9.622940612,48.15388381,{'JRC': ['00000']},
Bio 11689,Bioenergy,OCGT,CHP,DE,0.2,,,,,23.12.2011,,9.10757078,48.49246554,{'JRC': ['00000']},
Bio 11690,Bioenergy,OCGT,CHP,DE,0.325,,,,,23.12.2011,,12.73610043,48.57071678,{'JRC': ['00000']},
Bio 11691,Bioenergy,OCGT,CHP,DE,0.25,,,,,23.12.2011,,8.839966561,52.43614706,{'JRC': ['00000']},
Bio 11692,Bioenergy,OCGT,CHP,DE,0.265,,,,,23.12.2011,,9.752148311,52.25386649,{'JRC': ['00000']},
Bio 11693,Bioenergy,OCGT,CHP,DE,0.4,,,,,23.12.2011,,10.58236475,48.33727896,{'JRC': ['00000']},
Bio 11694,Bioenergy,OCGT,CHP,DE,0.11,,,,,23.12.2011,,8.596320235,52.79832922,{'JRC': ['00000']},
Bio 11695,Bioenergy,OCGT,CHP,DE,0.4,,,,,23.12.2011,,8.939063929,52.82041418,{'JRC': ['00000']},
Bio 11696,Bioenergy,OCGT,CHP,DE,0.6,,,,,23.12.2011,,10.30738353,53.28183077,{'JRC': ['00000']},
Bio 11697,Bioenergy,OCGT,CHP,DE,0.254,,,,,23.12.2011,,12.02598706,50.00969448,{'JRC': ['00000']},
Bio 11698,Bioenergy,OCGT,CHP,DE,0.38,,,,,24.12.2011,,12.62087439,48.397326,{'JRC': ['00000']},
Bio 11699,Bioenergy,OCGT,CHP,DE,0.899,,,,,24.12.2011,,9.097158399,47.98216527,{'JRC': ['00000']},
Bio 11700,Bioenergy,OCGT,CHP,DE,0.21,,,,,24.12.2011,,11.00841643,48.34614044,{'JRC': ['00000']},
Bio 11701,Bioenergy,OCGT,CHP,DE,0.254,,,,,24.12.2011,,7.737200615,51.79319022,{'JRC': ['00000']},
Bio 11702,Bioenergy,OCGT,CHP,DE,0.38,,,,,26.12.2011,,10.5298644,48.57340276,{'JRC': ['00000']},
Bio 11703,Bioenergy,OCGT,CHP,DE,0.254,,,,,27.12.2011,,9.297109695,50.76002537,{'JRC': ['00000']},
Bio 11704,Bioenergy,OCGT,CHP,DE,0.235,,,,,27.12.2011,,12.80026439,51.3855275,{'JRC': ['00000']},
Bio 11705,Bioenergy,OCGT,CHP,DE,0.045,,,,,27.12.2011,,10.15508193,47.90199442,{'JRC': ['00000']},
Bio 11706,Bioenergy,OCGT,CHP,DE,0.03,,,,,27.12.2011,,12.80026439,51.3855275,{'JRC': ['00000']},
Bio 11707,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,8.544698097,52.70354086,{'JRC': ['00000']},
Bio 11708,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,9.844029674,52.9893396,{'JRC': ['00000']},
Bio 11709,Bioenergy,OCGT,CHP,DE,0.19,,,,,27.12.2011,,8.59968159,52.55175385,{'JRC': ['00000']},
Bio 11710,Bioenergy,OCGT,CHP,DE,0.57,,,,,27.12.2011,,10.87019146,48.83577039,{'JRC': ['00000']},
Bio 11711,Bioenergy,OCGT,CHP,DE,0.62,,,,,27.12.2011,,8.490576878,51.63490823,{'JRC': ['00000']},
Bio 11712,Bioenergy,OCGT,CHP,DE,0.596,,,,,27.12.2011,,7.600303462,52.74354092,{'JRC': ['00000']},
Bio 11713,Bioenergy,OCGT,CHP,DE,0.19,,,,,27.12.2011,,9.574453659,49.59803161,{'JRC': ['00000']},
Bio 11714,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,7.338775665,51.5352134,{'JRC': ['00000']},
Bio 11715,Bioenergy,OCGT,CHP,DE,0.2,,,,,27.12.2011,,12.42515448,48.34533036,{'JRC': ['00000']},
Bio 11716,Bioenergy,OCGT,CHP,DE,0.949,,,,,27.12.2011,,12.52608093,49.57475804,{'JRC': ['00000']},
Bio 11717,Bioenergy,OCGT,CHP,DE,0.36,,,,,27.12.2011,,12.52608093,49.57475804,{'JRC': ['00000']},
Bio 11718,Bioenergy,OCGT,CHP,DE,0.1,,,,,27.12.2011,,12.81763035,49.09891993,{'JRC': ['00000']},
Bio 11719,Bioenergy,OCGT,CHP,DE,0.4,,,,,27.12.2011,,13.98659426,53.05604097,{'JRC': ['00000']},
Bio 11720,Bioenergy,OCGT,CHP,DE,0.19,,,,,27.12.2011,,7.82558913,52.42366794,{'JRC': ['00000']},
Bio 11721,Bioenergy,OCGT,CHP,DE,0.385,,,,,27.12.2011,,8.185718753,51.56945519,{'JRC': ['00000']},
Bio 11722,Bioenergy,OCGT,CHP,DE,0.265,,,,,27.12.2011,,10.25049117,52.67955052,{'JRC': ['00000']},
Bio 11723,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,9.323606073,47.83850254,{'JRC': ['00000']},
Bio 11724,Bioenergy,OCGT,CHP,DE,0.525,,,,,27.12.2011,,10.34353166,52.66659694,{'JRC': ['00000']},
Bio 11725,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,11.69662161,53.88672926,{'JRC': ['00000']},
Bio 11726,Bioenergy,OCGT,CHP,DE,0.36,,,,,27.12.2011,,8.081185296,51.13850238,{'JRC': ['00000']},
Bio 11727,Bioenergy,OCGT,CHP,DE,0.355,,,,,27.12.2011,,8.081185296,51.13850238,{'JRC': ['00000']},
Bio 11728,Bioenergy,OCGT,CHP,DE,0.4,,,,,27.12.2011,,11.59984341,48.91251272,{'JRC': ['00000']},
Bio 11729,Bioenergy,OCGT,CHP,DE,0.19,,,,,27.12.2011,,10.19267809,52.88351585,{'JRC': ['00000']},
Bio 11730,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,10.29308846,52.74927663,{'JRC': ['00000']},
Bio 11731,Bioenergy,OCGT,CHP,DE,0.21,,,,,27.12.2011,,11.33997423,49.89092133,{'JRC': ['00000']},
Bio 11732,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,7.310547815,52.39721436,{'JRC': ['00000']},
Bio 11733,Bioenergy,OCGT,CHP,DE,0.4,,,,,27.12.2011,,9.241827338,52.23660431,{'JRC': ['00000']},
Bio 11734,Bioenergy,OCGT,CHP,DE,0.5,,,,,27.12.2011,,11.69662161,53.88672926,{'JRC': ['00000']},
Bio 11735,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,11.69662161,53.88672926,{'JRC': ['00000']},
Bio 11736,Bioenergy,OCGT,CHP,DE,0.51,,,,,27.12.2011,,8.550409194,51.76811324,{'JRC': ['00000']},
Bio 11737,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,11.69662161,53.88672926,{'JRC': ['00000']},
Bio 11738,Bioenergy,OCGT,CHP,DE,0.19,,,,,27.12.2011,,11.17495795,48.50936104,{'JRC': ['00000']},
Bio 11739,Bioenergy,OCGT,CHP,DE,0.21,,,,,27.12.2011,,7.82558913,52.42366794,{'JRC': ['00000']},
Bio 11740,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,7.256844659,53.51784212,{'JRC': ['00000']},
Bio 11741,Bioenergy,OCGT,CHP,DE,0.25,,,,,27.12.2011,,10.74894549,49.70488014,{'JRC': ['00000']},
Bio 11742,Bioenergy,OCGT,CHP,DE,0.74,,,,,27.12.2011,,11.11987962,49.02704126,{'JRC': ['00000']},
Bio 11743,Bioenergy,OCGT,CHP,DE,0.515,,,,,27.12.2011,,8.166400611,52.8533383,{'JRC': ['00000']},
Bio 11744,Bioenergy,OCGT,CHP,DE,0.4,,,,,27.12.2011,,9.351154373,48.34008771,{'JRC': ['00000']},
Bio 11745,Bioenergy,OCGT,CHP,DE,0.207,,,,,27.12.2011,,9.323606073,47.83850254,{'JRC': ['00000']},
Bio 11746,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,9.021524855,54.75615987,{'JRC': ['00000']},
Bio 11747,Bioenergy,OCGT,CHP,DE,0.637,,,,,28.12.2011,,7.713813362,52.36655428,{'JRC': ['00000']},
Bio 11748,Bioenergy,OCGT,CHP,DE,0.19,,,,,28.12.2011,,12.98111485,49.13259798,{'JRC': ['00000']},
Bio 11749,Bioenergy,OCGT,CHP,DE,0.265,,,,,28.12.2011,,6.897583805,49.39761796,{'JRC': ['00000']},
Bio 11750,Bioenergy,OCGT,CHP,DE,0.715,,,,,28.12.2011,,6.897583805,49.39761796,{'JRC': ['00000']},
Bio 11751,Bioenergy,OCGT,CHP,DE,0.1,,,,,28.12.2011,,10.39248915,48.42958252,{'JRC': ['00000']},
Bio 11752,Bioenergy,OCGT,CHP,DE,0.526,,,,,28.12.2011,,13.94425082,52.64852376,{'JRC': ['00000']},
Bio 11753,Bioenergy,OCGT,CHP,DE,0.6,,,,,28.12.2011,,6.920420678,50.11387003,{'JRC': ['00000']},
Bio 11754,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,9.12048351,50.78305576,{'JRC': ['00000']},
Bio 11755,Bioenergy,OCGT,CHP,DE,0.75,,,,,28.12.2011,,11.69662161,53.88672926,{'JRC': ['00000']},
Bio 11756,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,8.64252457,50.41725006,{'JRC': ['00000']},
Bio 11757,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,9.37614078,50.64513798,{'JRC': ['00000']},
Bio 11758,Bioenergy,OCGT,CHP,DE,0.37,,,,,28.12.2011,,8.634761691,53.65419773,{'JRC': ['00000']},
Bio 11759,Bioenergy,OCGT,CHP,DE,0.4,,,,,28.12.2011,,7.402923384,53.40364667,{'JRC': ['00000']},
Bio 11760,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,7.402923384,53.40364667,{'JRC': ['00000']},
Bio 11761,Bioenergy,OCGT,CHP,DE,0.526,,,,,28.12.2011,,9.108289036,53.83456828,{'JRC': ['00000']},
Bio 11762,Bioenergy,OCGT,CHP,DE,0.19,,,,,28.12.2011,,9.9867962,49.07856894,{'JRC': ['00000']},
Bio 11763,Bioenergy,OCGT,CHP,DE,0.6355,,,,,28.12.2011,,6.833418195,51.8598973,{'JRC': ['00000']},
Bio 11764,Bioenergy,OCGT,CHP,DE,0.5,,,,,28.12.2011,,6.833418195,51.8598973,{'JRC': ['00000']},
Bio 11765,Bioenergy,OCGT,CHP,DE,0.6,,,,,28.12.2011,,11.12184511,53.69031712,{'JRC': ['00000']},
Bio 11766,Bioenergy,OCGT,CHP,DE,0.26,,,,,28.12.2011,,8.769788256,54.76765126,{'JRC': ['00000']},
Bio 11767,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,9.862374854,50.87359837,{'JRC': ['00000']},
Bio 11768,Bioenergy,OCGT,CHP,DE,0.4,,,,,28.12.2011,,8.754410839,50.91999407,{'JRC': ['00000']},
Bio 11769,Bioenergy,OCGT,CHP,DE,1.401,,,,,28.12.2011,,9.672544077,51.93428844,{'JRC': ['00000']},
Bio 11770,Bioenergy,OCGT,CHP,DE,0.745,,,,,28.12.2011,,10.71776074,48.9307517,{'JRC': ['00000']},
Bio 11771,Bioenergy,OCGT,CHP,DE,0.191,,,,,28.12.2011,,12.37310621,52.8331609,{'JRC': ['00000']},
Bio 11772,Bioenergy,OCGT,CHP,DE,0.6,,,,,28.12.2011,,12.37310621,52.8331609,{'JRC': ['00000']},
Bio 11773,Bioenergy,OCGT,CHP,DE,0.78,,,,,28.12.2011,,9.091344759,52.09243055,{'JRC': ['00000']},
Bio 11774,Bioenergy,OCGT,CHP,DE,0.09,,,,,28.12.2011,,9.717041574,50.24836455,{'JRC': ['00000']},
Bio 11775,Bioenergy,OCGT,CHP,DE,0.5,,,,,28.12.2011,,12.32345761,51.21972081,{'JRC': ['00000']},
Bio 11776,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,9.093748606,53.23084028,{'JRC': ['00000']},
Bio 11777,Bioenergy,OCGT,CHP,DE,0.19,,,,,28.12.2011,,9.168991985,54.82678946,{'JRC': ['00000']},
Bio 11778,Bioenergy,OCGT,CHP,DE,0.19,,,,,28.12.2011,,9.287637088,53.40536029,{'JRC': ['00000']},
Bio 11779,Bioenergy,OCGT,CHP,DE,0.53,,,,,28.12.2011,,9.021524855,54.75615987,{'JRC': ['00000']},
Bio 11780,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,12.13033774,51.34218817,{'JRC': ['00000']},
Bio 11781,Bioenergy,OCGT,CHP,DE,0.22,,,,,28.12.2011,,8.033653807,48.40806358,{'JRC': ['00000']},
Bio 11782,Bioenergy,OCGT,CHP,DE,0.504,,,,,28.12.2011,,9.480651199,53.15170037,{'JRC': ['00000']},
Bio 11783,Bioenergy,OCGT,CHP,DE,0.4,,,,,28.12.2011,,12.49299324,50.98047717,{'JRC': ['00000']},
Bio 11784,Bioenergy,OCGT,CHP,DE,1.05,,,,,28.12.2011,,10.81138375,50.19077836,{'JRC': ['00000']},
Bio 11785,Bioenergy,OCGT,CHP,DE,0.252,,,,,28.12.2011,,9.472394716,54.05716435,{'JRC': ['00000']},
Bio 11786,Bioenergy,OCGT,CHP,DE,0.15,,,,,28.12.2011,,10.52190296,47.82529644,{'JRC': ['00000']},
Bio 11787,Bioenergy,OCGT,CHP,DE,0.6,,,,,28.12.2011,,11.46833723,51.94771696,{'JRC': ['00000']},
Bio 11788,Bioenergy,OCGT,CHP,DE,0.998,,,,,28.12.2011,,7.753589531,52.73123934,{'JRC': ['00000']},
Bio 11789,Bioenergy,OCGT,CHP,DE,0.075,,,,,28.12.2011,,9.289407848,49.40574649,{'JRC': ['00000']},
Bio 11790,Bioenergy,OCGT,CHP,DE,0.21,,,,,28.12.2011,,6.843081038,52.61204096,{'JRC': ['00000']},
Bio 11791,Bioenergy,OCGT,CHP,DE,0.19,,,,,28.12.2011,,9.321984164,53.27913727,{'JRC': ['00000']},
Bio 11792,Bioenergy,OCGT,CHP,DE,0.77,,,,,28.12.2011,,9.321984164,53.27913727,{'JRC': ['00000']},
Bio 11793,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,9.484983022,54.35146649,{'JRC': ['00000']},
Bio 11794,Bioenergy,OCGT,CHP,DE,0.19,,,,,28.12.2011,,6.843081038,52.61204096,{'JRC': ['00000']},
Bio 11795,Bioenergy,OCGT,CHP,DE,0.625,,,,,28.12.2011,,9.085206794,54.52763261,{'JRC': ['00000']},
Bio 11796,Bioenergy,OCGT,CHP,DE,0.366,,,,,28.12.2011,,8.882995922,54.49408803,{'JRC': ['00000']},
Bio 11797,Bioenergy,OCGT,CHP,DE,0.521,,,,,28.12.2011,,14.20544594,51.2548313,{'JRC': ['00000']},
Bio 11798,Bioenergy,OCGT,CHP,DE,0.6,,,,,28.12.2011,,7.52126227,51.63011312,{'JRC': ['00000']},
Bio 11799,Bioenergy,OCGT,CHP,DE,0.16,,,,,28.12.2011,,6.812911805,52.06292426,{'JRC': ['00000']},
Bio 11800,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,8.803270385,52.68054413,{'JRC': ['00000']},
Bio 11801,Bioenergy,OCGT,CHP,DE,0.19,,,,,28.12.2011,,8.849271614,52.78896749,{'JRC': ['00000']},
Bio 11802,Bioenergy,OCGT,CHP,DE,0.16,,,,,28.12.2011,,8.679617532,52.73358985,{'JRC': ['00000']},
Bio 11803,Bioenergy,OCGT,CHP,DE,0.192,,,,,28.12.2011,,7.63143256,52.0962215,{'JRC': ['00000']},
Bio 11804,Bioenergy,OCGT,CHP,DE,0.499,,,,,28.12.2011,,13.13548698,52.97681984,{'JRC': ['00000']},
Bio 11805,Bioenergy,OCGT,CHP,DE,1.999,,,,,28.12.2011,,11.8522748,49.44630824,{'JRC': ['00000']},
Bio 11806,Bioenergy,OCGT,CHP,DE,0.4,,,,,28.12.2011,,10.11837471,52.00639283,{'JRC': ['00000']},
Bio 11807,Bioenergy,OCGT,CHP,DE,0.265,,,,,28.12.2011,,12.81311659,48.55735319,{'JRC': ['00000']},
Bio 11808,Bioenergy,OCGT,CHP,DE,0.6,,,,,28.12.2011,,7.202040278,52.60330669,{'JRC': ['00000']},
Bio 11809,Bioenergy,OCGT,CHP,DE,0.624,,,,,28.12.2011,,12.41052123,49.80548215,{'JRC': ['00000']},
Bio 11810,Bioenergy,OCGT,CHP,DE,0.58,,,,,28.12.2011,,11.26562708,50.20303582,{'JRC': ['00000']},
Bio 11811,Bioenergy,OCGT,CHP,DE,0.74,,,,,28.12.2011,,9.057945469,51.94055997,{'JRC': ['00000']},
Bio 11812,Bioenergy,OCGT,CHP,DE,0.15,,,,,28.12.2011,,10.06867428,48.09259941,{'JRC': ['00000']},
Bio 11813,Bioenergy,OCGT,CHP,DE,0.759,,,,,28.12.2011,,10.17035226,51.1812984,{'JRC': ['00000']},
Bio 11814,Bioenergy,OCGT,CHP,DE,0.38,,,,,28.12.2011,,10.42766314,48.5652601,{'JRC': ['00000']},
Bio 11815,Bioenergy,OCGT,CHP,DE,0.21,,,,,28.12.2011,,10.42766314,48.5652601,{'JRC': ['00000']},
Bio 11816,Bioenergy,OCGT,CHP,DE,1.998,,,,,28.12.2011,,9.113125992,50.2176359,{'JRC': ['00000']},
Bio 11817,Bioenergy,OCGT,CHP,DE,1.85,,,,,28.12.2011,,8.803270385,52.68054413,{'JRC': ['00000']},
Bio 11818,Bioenergy,OCGT,CHP,DE,0.53,,,,,28.12.2011,,7.38683787,52.139586,{'JRC': ['00000']},
Bio 11819,Bioenergy,OCGT,CHP,DE,0.03,,,,,28.12.2011,,8.803270385,52.68054413,{'JRC': ['00000']},
Bio 11820,Bioenergy,OCGT,CHP,DE,0.235,,,,,28.12.2011,,8.803270385,52.68054413,{'JRC': ['00000']},
Bio 11821,Bioenergy,OCGT,CHP,DE,0.95,,,,,28.12.2011,,8.803270385,52.68054413,{'JRC': ['00000']},
Bio 11822,Bioenergy,OCGT,CHP,DE,0.77,,,,,28.12.2011,,9.862982879,48.22641438,{'JRC': ['00000']},
Bio 11823,Bioenergy,OCGT,CHP,DE,0.155,,,,,28.12.2011,,8.679617532,52.73358985,{'JRC': ['00000']},
Bio 11824,Bioenergy,OCGT,CHP,DE,0.97,,,,,28.12.2011,,10.42766314,48.5652601,{'JRC': ['00000']},
Bio 11825,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2011,,7.77657363,51.59239391,{'JRC': ['00000']},
Bio 11826,Bioenergy,OCGT,CHP,DE,0.635,,,,,28.12.2011,,10.57386042,52.87758851,{'JRC': ['00000']},
Bio 11827,Bioenergy,OCGT,CHP,DE,0.265,,,,,28.12.2011,,8.59968159,52.55175385,{'JRC': ['00000']},
Bio 11828,Bioenergy,OCGT,CHP,DE,0.19,,,,,28.12.2011,,9.20174165,52.45729659,{'JRC': ['00000']},
Bio 11829,Bioenergy,OCGT,CHP,DE,0.76,,,,,29.12.2011,,10.82025331,49.62604755,{'JRC': ['00000']},
Bio 11830,Bioenergy,OCGT,CHP,DE,0.098,,,,,29.12.2011,,12.52437279,49.34459126,{'JRC': ['00000']},
Bio 11831,Bioenergy,OCGT,CHP,DE,0.5,,,,,29.12.2011,,11.16734574,49.94108515,{'JRC': ['00000']},
Bio 11832,Bioenergy,OCGT,CHP,DE,0.5,,,,,29.12.2011,,7.913573235,53.26626291,{'JRC': ['00000']},
Bio 11833,Bioenergy,OCGT,CHP,DE,0.135,,,,,29.12.2011,,11.41926719,49.17678002,{'JRC': ['00000']},
Bio 11834,Bioenergy,OCGT,CHP,DE,0.2,,,,,29.12.2011,,14.74353026,51.29879355,{'JRC': ['00000']},
Bio 11835,Bioenergy,OCGT,CHP,DE,0.712,,,,,29.12.2011,,12.55634979,49.51985496,{'JRC': ['00000']},
Bio 11836,Bioenergy,OCGT,CHP,DE,0.637,,,,,29.12.2011,,10.95269651,53.26942616,{'JRC': ['00000']},
Bio 11837,Bioenergy,OCGT,CHP,DE,0.29,,,,,29.12.2011,,10.89863019,49.64936762,{'JRC': ['00000']},
Bio 11838,Bioenergy,OCGT,CHP,DE,0.25,,,,,29.12.2011,,12.65883829,49.2131694,{'JRC': ['00000']},
Bio 11839,Bioenergy,OCGT,CHP,DE,0.25,,,,,29.12.2011,,7.2121043,52.49337722,{'JRC': ['00000']},
Bio 11840,Bioenergy,OCGT,CHP,DE,0.03,,,,,29.12.2011,,7.913573235,53.26626291,{'JRC': ['00000']},
Bio 11841,Bioenergy,OCGT,CHP,DE,0.527,,,,,29.12.2011,,9.021524855,54.75615987,{'JRC': ['00000']},
Bio 11842,Bioenergy,OCGT,CHP,DE,0.95,,,,,29.12.2011,,12.49299324,50.98047717,{'JRC': ['00000']},
Bio 11843,Bioenergy,OCGT,CHP,DE,0.742,,,,,29.12.2011,,11.62641976,51.44019645,{'JRC': ['00000']},
Bio 11844,Bioenergy,OCGT,CHP,DE,1.485,,,,,29.12.2011,,11.41302667,51.43490246,{'JRC': ['00000']},
Bio 11845,Bioenergy,OCGT,CHP,DE,0.191,,,,,29.12.2011,,11.96447152,52.19626893,{'JRC': ['00000']},
Bio 11846,Bioenergy,OCGT,CHP,DE,0.16,,,,,29.12.2011,,8.679617532,52.73358985,{'JRC': ['00000']},
Bio 11847,Bioenergy,OCGT,CHP,DE,0.515,,,,,29.12.2011,,8.63726222,53.3448373,{'JRC': ['00000']},
Bio 11848,Bioenergy,OCGT,CHP,DE,0.2,,,,,29.12.2011,,9.065705723,49.91647269,{'JRC': ['00000']},
Bio 11849,Bioenergy,OCGT,CHP,DE,0.25,,,,,29.12.2011,,11.12184511,53.69031712,{'JRC': ['00000']},
Bio 11850,Bioenergy,OCGT,CHP,DE,0.4,,,,,29.12.2011,,13.28040019,50.99159362,{'JRC': ['00000']},
Bio 11851,Bioenergy,OCGT,CHP,DE,0.6,,,,,29.12.2011,,11.76509013,51.77048153,{'JRC': ['00000']},
Bio 11852,Bioenergy,OCGT,CHP,DE,0.17,,,,,29.12.2011,,8.104341894,53.24509142,{'JRC': ['00000']},
Bio 11853,Bioenergy,OCGT,CHP,DE,0.91,,,,,29.12.2011,,9.736997025,54.60236624,{'JRC': ['00000']},
Bio 11854,Bioenergy,OCGT,CHP,DE,0.366,,,,,29.12.2011,,8.104341894,53.24509142,{'JRC': ['00000']},
Bio 11855,Bioenergy,OCGT,CHP,DE,0.365,,,,,29.12.2011,,11.84793558,53.08174052,{'JRC': ['00000']},
Bio 11856,Bioenergy,OCGT,CHP,DE,0.155,,,,,29.12.2011,,8.679617532,52.73358985,{'JRC': ['00000']},
Bio 11857,Bioenergy,OCGT,CHP,DE,0.191,,,,,29.12.2011,,11.62641976,51.44019645,{'JRC': ['00000']},
Bio 11858,Bioenergy,OCGT,CHP,DE,0.25,,,,,29.12.2011,,7.832845665,52.1678915,{'JRC': ['00000']},
Bio 11859,Bioenergy,OCGT,CHP,DE,0.22,,,,,29.12.2011,,10.49579457,52.78156895,{'JRC': ['00000']},
Bio 11860,Bioenergy,OCGT,CHP,DE,0.499,,,,,29.12.2011,,6.637092486,50.80248131,{'JRC': ['00000']},
Bio 11861,Bioenergy,OCGT,CHP,DE,0.8,,,,,29.12.2011,,6.233042925,51.58013197,{'JRC': ['00000']},
Bio 11862,Bioenergy,OCGT,CHP,DE,0.37,,,,,29.12.2011,,7.519733863,52.84714467,{'JRC': ['00000']},
Bio 11863,Bioenergy,OCGT,CHP,DE,0.3,,,,,29.12.2011,,12.46827129,48.03739402,{'JRC': ['00000']},
Bio 11864,Bioenergy,OCGT,CHP,DE,0.4,,,,,29.12.2011,,10.65430842,49.70121114,{'JRC': ['00000']},
Bio 11865,Bioenergy,OCGT,CHP,DE,0.19,,,,,29.12.2011,,9.220345379,50.4105407,{'JRC': ['00000']},
Bio 11866,Bioenergy,OCGT,CHP,DE,0.15,,,,,29.12.2011,,11.84793558,53.08174052,{'JRC': ['00000']},
Bio 11867,Bioenergy,OCGT,CHP,DE,0.614,,,,,29.12.2011,,7.748840132,52.13504629,{'JRC': ['00000']},
Bio 11868,Bioenergy,OCGT,CHP,DE,0.011,,,,,29.12.2011,,6.69604621,51.81894244,{'JRC': ['00000']},
Bio 11869,Bioenergy,OCGT,CHP,DE,0.4,,,,,29.12.2011,,12.38291968,51.26319845,{'JRC': ['00000']},
Bio 11870,Bioenergy,OCGT,CHP,DE,0.19,,,,,29.12.2011,,7.252908915,53.06699487,{'JRC': ['00000']},
Bio 11871,Bioenergy,OCGT,CHP,DE,0.625,,,,,29.12.2011,,7.739030684,51.91727553,{'JRC': ['00000']},
Bio 11872,Bioenergy,OCGT,CHP,DE,0.265,,,,,29.12.2011,,9.287637088,53.40536029,{'JRC': ['00000']},
Bio 11873,Bioenergy,OCGT,CHP,DE,0.8,,,,,29.12.2011,,13.40349812,53.33917229,{'JRC': ['00000']},
Bio 11874,Bioenergy,OCGT,CHP,DE,0.366,,,,,29.12.2011,,12.62067775,52.72554694,{'JRC': ['00000']},
Bio 11875,Bioenergy,OCGT,CHP,DE,0.549,,,,,29.12.2011,,9.442454171,52.202164,{'JRC': ['00000']},
Bio 11876,Bioenergy,OCGT,CHP,DE,0.265,,,,,29.12.2011,,8.228496183,51.97551362,{'JRC': ['00000']},
Bio 11877,Bioenergy,OCGT,CHP,DE,0.37,,,,,29.12.2011,,8.567766701,52.90745926,{'JRC': ['00000']},
Bio 11878,Bioenergy,OCGT,CHP,DE,0.94,,,,,29.12.2011,,8.567766701,52.90745926,{'JRC': ['00000']},
Bio 11879,Bioenergy,OCGT,CHP,DE,0.235,,,,,29.12.2011,,7.486748171,51.86472812,{'JRC': ['00000']},
